sample,chrom,position,read_id,mean_current,std_current,dwell_time,n_samples
control,5mers_rand_ref_adapter_01,50,37d79cca-b56b-4cf0-9ccb-983e4fc41802,849.5,15.294334463018215,0.0012,6
control,5mers_rand_ref_adapter_01,86,37d79cca-b56b-4cf0-9ccb-983e4fc41802,633.8333333333334,8.434387285919998,0.0012,6
control,5mers_rand_ref_adapter_01,122,37d79cca-b56b-4cf0-9ccb-983e4fc41802,785.6111111111111,45.596221686656946,0.0036,18
control,5mers_rand_ref_adapter_01,62,37d79cca-b56b-4cf0-9ccb-983e4fc41802,1015.5833333333334,11.30971804344486,0.0024,12
control,5mers_rand_ref_adapter_01,98,5456e01d-040f-4c1d-84ae-85c035c374c1,791.0833333333334,10.411998954198094,0.0024,12
control,5mers_rand_ref_adapter_01,38,5456e01d-040f-4c1d-84ae-85c035c374c1,890.1666666666666,8.454124568648266,0.0012,6
control,5mers_rand_ref_adapter_01,74,5456e01d-040f-4c1d-84ae-85c035c374c1,808.2083333333334,87.3064426635031,0.0048,24
control,5mers_rand_ref_adapter_01,110,5456e01d-040f-4c1d-84ae-85c035c374c1,898.0,22.018931248662668,0.0024,12
control,5mers_rand_ref_adapter_01,50,5456e01d-040f-4c1d-84ae-85c035c374c1,1002.6666666666666,33.043742053358436,0.0012,6
control,5mers_rand_ref_adapter_01,86,5456e01d-040f-4c1d-84ae-85c035c374c1,928.5,14.419315748906627,0.0012,6
control,5mers_rand_ref_adapter_01,122,5456e01d-040f-4c1d-84ae-85c035c374c1,743.9666666666667,145.11684564132756,0.006,30
control,5mers_rand_ref_adapter_01,62,5456e01d-040f-4c1d-84ae-85c035c374c1,655.0,5.656854249492381,0.0012,6
control,5mers_rand_ref_adapter_01,98,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,867.0833333333334,24.5134600214295,0.0024,12
control,5mers_rand_ref_adapter_01,38,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,912.3333333333334,13.211947455070941,0.0012,6
control,5mers_rand_ref_adapter_01,74,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,842.8333333333334,31.80103073102436,0.0024,12
control,5mers_rand_ref_adapter_01,110,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,653.4166666666666,8.149216049548707,0.0024,12
control,5mers_rand_ref_adapter_01,50,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,910.3333333333334,16.027753706895076,0.0012,6
control,5mers_rand_ref_adapter_01,86,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,882.6666666666666,12.651306476232229,0.0024,12
control,5mers_rand_ref_adapter_01,122,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,873.0,12.041594578792296,0.0012,6
control,5mers_rand_ref_adapter_01,62,ff64a6c2-e37c-4829-85a4-a5fa29e001e4,878.8333333333334,16.303544263611993,0.0024,12
control,5mers_rand_ref_adapter_01,98,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,756.3333333333334,7.272474743090476,0.0012,6
control,5mers_rand_ref_adapter_01,38,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,1008.6111111111111,30.962591925829337,0.0036,18
control,5mers_rand_ref_adapter_01,74,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,772.047619047619,127.90713751649827,0.0084,42
control,5mers_rand_ref_adapter_01,110,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,584.0,22.015146301277824,0.0012,6
control,5mers_rand_ref_adapter_01,50,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,832.1666666666666,5.550275268448904,0.0012,6
control,5mers_rand_ref_adapter_01,86,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,973.6666666666666,27.28654532101042,0.0012,6
control,5mers_rand_ref_adapter_01,122,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,754.125,146.1934541683268,0.0048,24
control,5mers_rand_ref_adapter_01,62,c1459128-3ac4-4a08-8fc5-8f6225eb5cbc,783.5,38.20885586701945,0.0012,6
control,5mers_rand_ref_adapter_01,98,a9f42207-e765-417a-b8bf-42c6b24b88a9,599.6666666666666,15.331521632100173,0.0024,12
control,5mers_rand_ref_adapter_01,38,a9f42207-e765-417a-b8bf-42c6b24b88a9,847.0833333333334,6.77567134845118,0.0024,12
control,5mers_rand_ref_adapter_01,110,a9f42207-e765-417a-b8bf-42c6b24b88a9,746.3333333333334,46.92251295723858,0.0024,12
control,5mers_rand_ref_adapter_01,50,a9f42207-e765-417a-b8bf-42c6b24b88a9,826.4166666666666,9.349316671405575,0.0024,12
control,5mers_rand_ref_adapter_01,86,a9f42207-e765-417a-b8bf-42c6b24b88a9,753.1666666666666,116.15136197603921,0.0012,6
control,5mers_rand_ref_adapter_01,122,a9f42207-e765-417a-b8bf-42c6b24b88a9,615.1666666666666,15.67287111185723,0.0024,12
control,5mers_rand_ref_adapter_01,62,a9f42207-e765-417a-b8bf-42c6b24b88a9,642.6666666666666,10.934146311237816,0.0012,6
control,5mers_rand_ref_adapter_01,98,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,632.3333333333334,29.744280495957913,0.0024,12
control,5mers_rand_ref_adapter_01,38,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,889.0,12.342339054382412,0.0024,12
control,5mers_rand_ref_adapter_01,74,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,866.5555555555555,26.74825481788427,0.0036,18
control,5mers_rand_ref_adapter_01,110,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,714.375,55.67376139918456,0.0048,24
control,5mers_rand_ref_adapter_01,50,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,807.6666666666666,7.652160188832664,0.0012,6
control,5mers_rand_ref_adapter_01,86,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,919.3333333333334,21.10818693198342,0.0012,6
control,5mers_rand_ref_adapter_01,122,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,820.8888888888889,49.71685259646638,0.0036,18
control,5mers_rand_ref_adapter_01,62,bbb15ae9-17e7-435a-8d97-f99fbce1e2a6,840.1666666666666,21.035023703866422,0.0012,6
control,5mers_rand_ref_adapter_01,98,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,676.6666666666666,21.723003680174823,0.0012,6
control,5mers_rand_ref_adapter_01,38,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,869.4166666666666,7.983924821512009,0.0024,12
control,5mers_rand_ref_adapter_01,74,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,808.3809523809524,91.20175238002946,0.0084,42
control,5mers_rand_ref_adapter_01,110,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,673.0,80.99794236069621,0.0012,6
control,5mers_rand_ref_adapter_01,50,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,725.8333333333334,42.29033249127065,0.0012,6
control,5mers_rand_ref_adapter_01,86,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,637.5,9.160604055774197,0.0012,6
control,5mers_rand_ref_adapter_01,122,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,1031.4166666666667,9.81884525910365,0.0024,12
control,5mers_rand_ref_adapter_01,62,ed04da4f-efff-4a0f-8a0f-4d1d8bf25a79,673.5833333333334,92.92600849899642,0.0024,12
control,5mers_rand_ref_adapter_01,98,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,713.3333333333334,52.5203664199793,0.0024,12
control,5mers_rand_ref_adapter_01,38,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,767.1666666666666,7.1860203791033666,0.0024,12
control,5mers_rand_ref_adapter_01,74,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,969.5,7.262919523166975,0.0024,12
control,5mers_rand_ref_adapter_01,110,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,754.8333333333334,69.1542157468043,0.0024,12
control,5mers_rand_ref_adapter_01,50,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,877.8333333333334,7.357913351548039,0.0012,6
control,5mers_rand_ref_adapter_01,86,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,896.25,9.496709956611289,0.0024,12
control,5mers_rand_ref_adapter_01,122,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,955.0,47.57800612327787,0.0024,12
control,5mers_rand_ref_adapter_01,62,2076d7ed-1780-4423-b5af-b7c0e7f1fc76,901.0,10.567244989431572,0.0012,6
control,5mers_rand_ref_adapter_01,98,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,734.8333333333334,82.60632878633183,0.0012,6
control,5mers_rand_ref_adapter_01,38,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,877.1666666666666,26.44438608770405,0.0024,12
control,5mers_rand_ref_adapter_01,74,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,816.5555555555555,116.774341846059,0.0036,18
control,5mers_rand_ref_adapter_01,110,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,637.6666666666666,9.159087776022725,0.0012,6
control,5mers_rand_ref_adapter_01,50,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,785.1666666666666,11.17164068324593,0.0012,6
control,5mers_rand_ref_adapter_01,86,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,884.25,43.82374736753275,0.0024,12
control,5mers_rand_ref_adapter_01,122,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,747.8,25.38030732674449,0.006,30
control,5mers_rand_ref_adapter_01,62,eeaa5c38-5510-4f5d-8fdf-7dc671e30703,802.3333333333334,47.05198071164368,0.0024,12
control,5mers_rand_ref_adapter_01,98,ab18b7d1-07a0-44f1-997c-de093a76fda3,631.1666666666666,8.16326459750564,0.0024,12
control,5mers_rand_ref_adapter_01,38,ab18b7d1-07a0-44f1-997c-de093a76fda3,907.2666666666667,46.12947960782658,0.006,30
control,5mers_rand_ref_adapter_01,74,ab18b7d1-07a0-44f1-997c-de093a76fda3,911.0,69.66866025855688,0.0072,36
control,5mers_rand_ref_adapter_01,110,ab18b7d1-07a0-44f1-997c-de093a76fda3,962.8333333333334,67.36942102236658,0.0024,12
control,5mers_rand_ref_adapter_01,50,ab18b7d1-07a0-44f1-997c-de093a76fda3,632.3333333333334,72.02700110992328,0.0012,6
control,5mers_rand_ref_adapter_01,86,ab18b7d1-07a0-44f1-997c-de093a76fda3,646.6666666666666,5.557777333511022,0.0012,6
control,5mers_rand_ref_adapter_01,122,ab18b7d1-07a0-44f1-997c-de093a76fda3,798.8095238095239,86.16463701079356,0.0084,42
control,5mers_rand_ref_adapter_01,62,ab18b7d1-07a0-44f1-997c-de093a76fda3,793.5833333333334,39.5020217485412,0.0024,12
control,5mers_rand_ref_adapter_01,98,0e3cca09-4044-4f36-80e8-5bb51173d77d,866.3333333333334,10.826921179274477,0.0012,6
control,5mers_rand_ref_adapter_01,38,0e3cca09-4044-4f36-80e8-5bb51173d77d,905.0833333333334,9.903352406578737,0.0024,12
control,5mers_rand_ref_adapter_01,74,0e3cca09-4044-4f36-80e8-5bb51173d77d,850.8333333333334,13.80116742244011,0.0024,12
control,5mers_rand_ref_adapter_01,110,0e3cca09-4044-4f36-80e8-5bb51173d77d,875.0,8.844332774281067,0.0036,18
control,5mers_rand_ref_adapter_01,50,0e3cca09-4044-4f36-80e8-5bb51173d77d,819.0,26.61140106545814,0.0024,12
control,5mers_rand_ref_adapter_01,86,0e3cca09-4044-4f36-80e8-5bb51173d77d,847.6666666666666,7.340905181848414,0.0012,6
control,5mers_rand_ref_adapter_01,122,0e3cca09-4044-4f36-80e8-5bb51173d77d,836.6111111111111,63.328191799096956,0.0036,18
control,5mers_rand_ref_adapter_01,62,0e3cca09-4044-4f36-80e8-5bb51173d77d,858.0833333333334,7.398855016524892,0.0024,12
control,5mers_rand_ref_adapter_01,98,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,826.6666666666666,10.842303978193728,0.0012,6
control,5mers_rand_ref_adapter_01,38,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,785.5,24.60182920028509,0.0072,36
control,5mers_rand_ref_adapter_01,74,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,848.6666666666666,60.66785713117687,0.012,60
control,5mers_rand_ref_adapter_01,110,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,693.5833333333334,56.260492848494984,0.0024,12
control,5mers_rand_ref_adapter_01,50,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,614.6666666666666,4.921607686744467,0.0012,6
control,5mers_rand_ref_adapter_01,86,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,622.0833333333334,18.26863584276493,0.0024,12
control,5mers_rand_ref_adapter_01,122,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,849.4444444444445,17.689363477720548,0.0036,18
control,5mers_rand_ref_adapter_01,62,81dd0eb8-8f17-4ef9-aeac-f223fa2e4b7d,824.5,5.649483752226097,0.0012,6
control,5mers_rand_ref_adapter_01,98,25188eb6-22dc-4461-873a-871151d78731,875.9166666666666,17.442564477609235,0.0024,12
control,5mers_rand_ref_adapter_01,38,25188eb6-22dc-4461-873a-871151d78731,1119.7777777777778,26.831895521635264,0.0036,18
control,5mers_rand_ref_adapter_01,74,25188eb6-22dc-4461-873a-871151d78731,653.1666666666666,9.001543077593851,0.0036,18
control,5mers_rand_ref_adapter_01,110,25188eb6-22dc-4461-873a-871151d78731,920.1666666666666,7.080881928749334,0.0012,6
control,5mers_rand_ref_adapter_01,50,25188eb6-22dc-4461-873a-871151d78731,926.5,29.45476758240223,0.0024,12
control,5mers_rand_ref_adapter_01,86,25188eb6-22dc-4461-873a-871151d78731,864.0,11.060440015358038,0.0012,6
control,5mers_rand_ref_adapter_01,122,25188eb6-22dc-4461-873a-871151d78731,943.5833333333334,13.708016713668767,0.0024,12
control,5mers_rand_ref_adapter_01,62,25188eb6-22dc-4461-873a-871151d78731,884.25,12.643344757882174,0.0024,12
control,5mers_rand_ref_adapter_01,98,a2054ea0-2f2b-4c5f-9f17-6af47955394f,819.5,8.920949127381757,0.0012,6
control,5mers_rand_ref_adapter_01,38,a2054ea0-2f2b-4c5f-9f17-6af47955394f,993.0,45.873013126819274,0.0036,18
control,5mers_rand_ref_adapter_01,74,a2054ea0-2f2b-4c5f-9f17-6af47955394f,909.3333333333334,7.54983443527075,0.0036,18
control,5mers_rand_ref_adapter_01,110,a2054ea0-2f2b-4c5f-9f17-6af47955394f,731.5,168.00292656181122,0.006,30
control,5mers_rand_ref_adapter_01,50,a2054ea0-2f2b-4c5f-9f17-6af47955394f,811.1666666666666,8.374896350934076,0.0012,6
control,5mers_rand_ref_adapter_01,86,a2054ea0-2f2b-4c5f-9f17-6af47955394f,840.8333333333334,46.061251490693216,0.0024,12
control,5mers_rand_ref_adapter_01,122,a2054ea0-2f2b-4c5f-9f17-6af47955394f,755.4705882352941,83.94474208182065,0.0204,102
control,5mers_rand_ref_adapter_01,62,a2054ea0-2f2b-4c5f-9f17-6af47955394f,865.6666666666666,10.6092203085597,0.0012,6
control,5mers_rand_ref_adapter_01,98,46f9e398-6bb2-478e-9db8-0bb9072793bb,789.0833333333334,7.675266915373187,0.0024,12
control,5mers_rand_ref_adapter_01,38,46f9e398-6bb2-478e-9db8-0bb9072793bb,1118.0,7.702813338860896,0.0012,6
control,5mers_rand_ref_adapter_01,74,46f9e398-6bb2-478e-9db8-0bb9072793bb,914.4166666666666,14.8574242571031,0.0024,12
control,5mers_rand_ref_adapter_01,110,46f9e398-6bb2-478e-9db8-0bb9072793bb,674.1666666666666,6.767980168082318,0.0012,6
control,5mers_rand_ref_adapter_01,50,46f9e398-6bb2-478e-9db8-0bb9072793bb,804.3333333333334,37.14685570662595,0.0024,12
control,5mers_rand_ref_adapter_01,86,46f9e398-6bb2-478e-9db8-0bb9072793bb,648.75,10.512888914724313,0.0024,12
control,5mers_rand_ref_adapter_01,122,46f9e398-6bb2-478e-9db8-0bb9072793bb,1006.5666666666667,67.50539896103784,0.006,30
control,5mers_rand_ref_adapter_01,62,46f9e398-6bb2-478e-9db8-0bb9072793bb,841.6666666666666,102.91204443061507,0.0012,6
control,5mers_rand_ref_adapter_01,98,48906082-fd60-4f13-ab78-d0ae9b77dd32,901.5833333333334,67.52463542211012,0.0024,12
control,5mers_rand_ref_adapter_01,38,48906082-fd60-4f13-ab78-d0ae9b77dd32,888.1666666666666,10.605292179955356,0.0012,6
control,5mers_rand_ref_adapter_01,74,48906082-fd60-4f13-ab78-d0ae9b77dd32,783.6666666666666,57.927157323275885,0.0036,18
control,5mers_rand_ref_adapter_01,110,48906082-fd60-4f13-ab78-d0ae9b77dd32,781.0,42.469596968498145,0.0012,6
control,5mers_rand_ref_adapter_01,50,48906082-fd60-4f13-ab78-d0ae9b77dd32,880.5,9.305016568138573,0.0012,6
control,5mers_rand_ref_adapter_01,86,48906082-fd60-4f13-ab78-d0ae9b77dd32,889.1666666666666,4.524623986832743,0.0012,6
control,5mers_rand_ref_adapter_01,122,48906082-fd60-4f13-ab78-d0ae9b77dd32,722.9583333333334,69.06969859416566,0.0048,24
control,5mers_rand_ref_adapter_01,62,48906082-fd60-4f13-ab78-d0ae9b77dd32,787.0,27.57414247684474,0.0024,12
control,5mers_rand_ref_adapter_01,98,f156cc61-52a7-4142-b40c-642e22563193,903.3333333333334,14.28480155814408,0.0024,12
control,5mers_rand_ref_adapter_01,38,f156cc61-52a7-4142-b40c-642e22563193,868.8333333333334,9.299044156375547,0.0012,6
control,5mers_rand_ref_adapter_01,74,f156cc61-52a7-4142-b40c-642e22563193,761.0833333333334,173.92485206739912,0.0072,36
control,5mers_rand_ref_adapter_01,110,f156cc61-52a7-4142-b40c-642e22563193,721.5,71.23435500749153,0.0048,24
control,5mers_rand_ref_adapter_01,50,f156cc61-52a7-4142-b40c-642e22563193,809.3333333333334,18.803073034893938,0.0012,6
control,5mers_rand_ref_adapter_01,86,f156cc61-52a7-4142-b40c-642e22563193,710.8333333333334,54.3305213996291,0.0024,12
control,5mers_rand_ref_adapter_01,122,f156cc61-52a7-4142-b40c-642e22563193,831.6666666666666,13.034143197344768,0.0012,6
control,5mers_rand_ref_adapter_01,62,f156cc61-52a7-4142-b40c-642e22563193,830.8333333333334,9.598900399987954,0.0012,6
control,5mers_rand_ref_adapter_01,98,06aa2d47-c584-4979-8d63-1742f0d9a8b0,676.6666666666666,42.866718506967096,0.0012,6
control,5mers_rand_ref_adapter_01,38,06aa2d47-c584-4979-8d63-1742f0d9a8b0,848.25,12.820068902570947,0.0024,12
control,5mers_rand_ref_adapter_01,74,06aa2d47-c584-4979-8d63-1742f0d9a8b0,792.1111111111111,135.2807323428206,0.0036,18
control,5mers_rand_ref_adapter_01,110,06aa2d47-c584-4979-8d63-1742f0d9a8b0,644.25,7.6498910667625415,0.0024,12
control,5mers_rand_ref_adapter_01,50,06aa2d47-c584-4979-8d63-1742f0d9a8b0,873.4166666666666,17.49027507565911,0.0024,12
control,5mers_rand_ref_adapter_01,86,06aa2d47-c584-4979-8d63-1742f0d9a8b0,1032.25,9.03811374126261,0.0024,12
control,5mers_rand_ref_adapter_01,122,06aa2d47-c584-4979-8d63-1742f0d9a8b0,865.7222222222222,21.91601534027255,0.0036,18
control,5mers_rand_ref_adapter_01,62,06aa2d47-c584-4979-8d63-1742f0d9a8b0,627.8333333333334,14.461635069690042,0.0024,12
control,5mers_rand_ref_adapter_01,98,7ef3f7df-896f-496c-a41f-84dc4a57dce2,654.6666666666666,15.638272140986533,0.0012,6
control,5mers_rand_ref_adapter_01,38,7ef3f7df-896f-496c-a41f-84dc4a57dce2,1094.1666666666667,18.915748876413947,0.0024,12
control,5mers_rand_ref_adapter_01,74,7ef3f7df-896f-496c-a41f-84dc4a57dce2,867.0833333333334,64.17353859306463,0.0024,12
control,5mers_rand_ref_adapter_01,110,7ef3f7df-896f-496c-a41f-84dc4a57dce2,860.8333333333334,7.28964257620968,0.0012,6
control,5mers_rand_ref_adapter_01,50,7ef3f7df-896f-496c-a41f-84dc4a57dce2,871.6666666666666,5.527707983925667,0.0012,6
control,5mers_rand_ref_adapter_01,86,7ef3f7df-896f-496c-a41f-84dc4a57dce2,650.6666666666666,23.935097428021656,0.0012,6
control,5mers_rand_ref_adapter_01,122,7ef3f7df-896f-496c-a41f-84dc4a57dce2,614.1666666666666,30.013422923011554,0.0024,12
control,5mers_rand_ref_adapter_01,62,7ef3f7df-896f-496c-a41f-84dc4a57dce2,634.5,18.607794065928395,0.0024,12
control,5mers_rand_ref_adapter_01,98,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,853.8333333333334,8.998456657795392,0.0024,12
control,5mers_rand_ref_adapter_01,38,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,880.6666666666666,6.896053621859068,0.0024,12
control,5mers_rand_ref_adapter_01,74,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,732.7222222222222,114.79295640197691,0.0036,18
control,5mers_rand_ref_adapter_01,110,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,1029.75,53.307480713310774,0.0024,12
control,5mers_rand_ref_adapter_01,50,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,852.0,25.72288216096063,0.0012,6
control,5mers_rand_ref_adapter_01,86,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,851.5833333333334,10.323584110612403,0.0024,12
control,5mers_rand_ref_adapter_01,122,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,800.3125,55.56046115494363,0.0096,48
control,5mers_rand_ref_adapter_01,62,fc2f105f-3173-4ea0-8fa7-24c5d948d57a,770.3333333333334,37.80505551142892,0.0012,6
control,5mers_rand_ref_adapter_01,98,f6039dd0-3461-4f1a-97b9-9eb27ce2a7ce,644.5,20.320351046836436,0.0012,6
control,5mers_rand_ref_adapter_01,74,f6039dd0-3461-4f1a-97b9-9eb27ce2a7ce,914.75,29.12651998894936,0.0024,12
control,5mers_rand_ref_adapter_01,110,f6039dd0-3461-4f1a-97b9-9eb27ce2a7ce,819.6333333333333,55.09475675799125,0.006,30
control,5mers_rand_ref_adapter_01,50,f6039dd0-3461-4f1a-97b9-9eb27ce2a7ce,854.3333333333334,10.094002619817813,0.0012,6
control,5mers_rand_ref_adapter_01,86,f6039dd0-3461-4f1a-97b9-9eb27ce2a7ce,778.0833333333334,78.55089468335517,0.0024,12
control,5mers_rand_ref_adapter_01,122,f6039dd0-3461-4f1a-97b9-9eb27ce2a7ce,865.3333333333334,32.71170364801496,0.0024,12
control,5mers_rand_ref_adapter_01,62,f6039dd0-3461-4f1a-97b9-9eb27ce2a7ce,655.5,16.070158679988197,0.0012,6
control,5mers_rand_ref_adapter_01,98,70d138f3-4715-4938-8edf-0c69e98468bd,741.75,47.469507756734394,0.0024,12
control,5mers_rand_ref_adapter_01,38,70d138f3-4715-4938-8edf-0c69e98468bd,888.0,18.452642087245934,0.0024,12
control,5mers_rand_ref_adapter_01,74,70d138f3-4715-4938-8edf-0c69e98468bd,875.1190476190476,83.64044430120211,0.0084,42
control,5mers_rand_ref_adapter_01,110,70d138f3-4715-4938-8edf-0c69e98468bd,708.5833333333334,55.68281951274458,0.0024,12
control,5mers_rand_ref_adapter_01,50,70d138f3-4715-4938-8edf-0c69e98468bd,852.5833333333334,26.399047752186483,0.0024,12
control,5mers_rand_ref_adapter_01,86,70d138f3-4715-4938-8edf-0c69e98468bd,904.75,22.83318126470043,0.0024,12
control,5mers_rand_ref_adapter_01,122,70d138f3-4715-4938-8edf-0c69e98468bd,718.6666666666666,43.31666346030512,0.0036,18
control,5mers_rand_ref_adapter_01,62,70d138f3-4715-4938-8edf-0c69e98468bd,719.75,105.53840138388806,0.0024,12
control,5mers_rand_ref_adapter_01,98,a656955f-0929-43d9-ad96-6b0fda22a7e6,682.0,48.23035005747591,0.0024,12
control,5mers_rand_ref_adapter_01,38,a656955f-0929-43d9-ad96-6b0fda22a7e6,860.1666666666666,9.88966913276453,0.0012,6
control,5mers_rand_ref_adapter_01,74,a656955f-0929-43d9-ad96-6b0fda22a7e6,835.2777777777778,41.220687302959846,0.0072,36
control,5mers_rand_ref_adapter_01,110,a656955f-0929-43d9-ad96-6b0fda22a7e6,776.75,30.96267914764483,0.0024,12
control,5mers_rand_ref_adapter_01,50,a656955f-0929-43d9-ad96-6b0fda22a7e6,966.3333333333334,87.19263475521058,0.0024,12
control,5mers_rand_ref_adapter_01,86,a656955f-0929-43d9-ad96-6b0fda22a7e6,893.8333333333334,39.83891174328045,0.0024,12
control,5mers_rand_ref_adapter_01,122,a656955f-0929-43d9-ad96-6b0fda22a7e6,769.6666666666666,52.68512334826808,0.0024,12
control,5mers_rand_ref_adapter_01,62,a656955f-0929-43d9-ad96-6b0fda22a7e6,803.0,20.502032419575706,0.0012,6
control,5mers_rand_ref_adapter_01,98,0fcd1fc2-88e0-4a7d-b5a8-69d7b09c33c5,790.5,7.365459931328117,0.0012,6
control,5mers_rand_ref_adapter_01,38,0fcd1fc2-88e0-4a7d-b5a8-69d7b09c33c5,846.75,20.24073862288627,0.0024,12
control,5mers_rand_ref_adapter_01,74,0fcd1fc2-88e0-4a7d-b5a8-69d7b09c33c5,815.4,80.07313323872539,0.006,30
control,5mers_rand_ref_adapter_01,110,0fcd1fc2-88e0-4a7d-b5a8-69d7b09c33c5,622.5,14.511489700693494,0.0036,18
control,5mers_rand_ref_adapter_01,50,0fcd1fc2-88e0-4a7d-b5a8-69d7b09c33c5,777.0,25.285041691350507,0.0012,6
control,5mers_rand_ref_adapter_01,122,0fcd1fc2-88e0-4a7d-b5a8-69d7b09c33c5,667.5,57.67509572308195,0.0024,12
control,5mers_rand_ref_adapter_01,62,0fcd1fc2-88e0-4a7d-b5a8-69d7b09c33c5,587.75,8.397668327180666,0.0024,12
control,5mers_rand_ref_adapter_01,98,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,627.6666666666666,6.896053621859068,0.0012,6
control,5mers_rand_ref_adapter_01,38,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,862.4166666666666,27.23190020708964,0.0024,12
control,5mers_rand_ref_adapter_01,74,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,892.1666666666666,66.16561712013943,0.0048,24
control,5mers_rand_ref_adapter_01,110,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,608.6666666666666,19.855030149113905,0.0012,6
control,5mers_rand_ref_adapter_01,50,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,852.5,24.951619853895927,0.0012,6
control,5mers_rand_ref_adapter_01,86,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,643.5,11.04158805003459,0.0012,6
control,5mers_rand_ref_adapter_01,122,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,754.1904761904761,107.91249499461922,0.0084,42
control,5mers_rand_ref_adapter_01,62,b42bdd6b-f9cd-4c43-b48f-0dd68b9b4319,891.6666666666666,10.011104945120804,0.0012,6
control,5mers_rand_ref_adapter_01,98,7c5ccdb8-cc96-4881-bad3-ef58fe1d7831,610.3333333333334,15.520595635763753,0.0012,6
control,5mers_rand_ref_adapter_01,74,7c5ccdb8-cc96-4881-bad3-ef58fe1d7831,763.6666666666666,74.77596167515631,0.0036,18
control,5mers_rand_ref_adapter_01,110,7c5ccdb8-cc96-4881-bad3-ef58fe1d7831,748.6666666666666,15.369522511198005,0.0012,6
control,5mers_rand_ref_adapter_01,50,7c5ccdb8-cc96-4881-bad3-ef58fe1d7831,883.0,12.2542509631012,0.0024,12
control,5mers_rand_ref_adapter_01,86,7c5ccdb8-cc96-4881-bad3-ef58fe1d7831,785.8333333333334,127.54988131010637,0.0024,12
control,5mers_rand_ref_adapter_01,122,7c5ccdb8-cc96-4881-bad3-ef58fe1d7831,705.2222222222222,61.116969416171834,0.0036,18
