sample,chrom,read_id,38,50,62,74,86,98,110,122
control,5mers_rand_ref_adapter_01,2761fe33-7d21-447b-a397-351dd55ea885,815.8333333333334,693.1666666666666,910.1666666666666,849.2,732.75,738.1666666666666,719.1666666666666,817.3333333333334
control,5mers_rand_ref_adapter_01,278517be-06ee-4e99-812c-f2fa08cdbb3f,1080.8333333333333,860.0,880.6666666666666,627.0,807.3333333333334,813.0,914.3333333333334,843.9166666666666
control,5mers_rand_ref_adapter_01,27a38868-fb1d-4850-8f5d-00209dc2f2d6,984.6666666666666,801.5,772.0,891.1666666666666,906.9166666666666,642.3333333333334,763.8333333333334,750.8125
control,5mers_rand_ref_adapter_01,27bbc2b6-bc4e-4e3d-a484-d84d7f2dce3f,879.6666666666666,676.1666666666666,846.6666666666666,870.25,748.5,768.6666666666666,869.8333333333334,878.5333333333333
control,5mers_rand_ref_adapter_01,27c95783-9545-4165-bb73-5ff2c520ddab,885.6666666666666,917.0,924.5,826.0833333333334,822.0,775.6666666666666,932.5833333333334,661.75
control,5mers_rand_ref_adapter_01,27ca751f-cf92-467a-8770-3bd085ecbafc,903.75,920.0,753.8333333333334,774.3725490196078,650.6666666666666,663.3333333333334,707.625,708.4
control,5mers_rand_ref_adapter_01,27f2489a-62f6-4f9f-8f50-31fb514d6375,892.9166666666666,822.6666666666666,893.6666666666666,883.8333333333334,778.0,773.5,784.6666666666666,880.4166666666666
control,5mers_rand_ref_adapter_01,27f5557f-bb33-46c5-8813-c22e18f3a4e4,875.5,725.3333333333334,827.8333333333334,855.9444444444445,737.3333333333334,694.9166666666666,,856.5833333333334
control,5mers_rand_ref_adapter_01,281c6230-1deb-4ec2-8b58-8b52b618bf85,875.5,783.5,833.0833333333334,881.2222222222222,712.5,731.0,739.0,880.3666666666667
control,5mers_rand_ref_adapter_01,282d3cc7-f91c-43b5-9277-a6d04724ad26,871.5952380952381,688.9166666666666,757.1666666666666,830.3333333333334,644.4166666666666,735.0,846.7291666666666,859.1666666666666
control,5mers_rand_ref_adapter_01,282e06ed-e8f8-49fc-a190-8511e35b52ee,902.5833333333334,934.0,883.6666666666666,853.8333333333334,840.0,871.6666666666666,643.5,752.0416666666666
control,5mers_rand_ref_adapter_01,283bafed-30af-47f6-8053-f09e99013c3e,884.8333333333334,779.9166666666666,882.1666666666666,861.5833333333334,686.1666666666666,707.5,773.7222222222222,634.0833333333334
control,5mers_rand_ref_adapter_01,285eb777-8aa2-4034-8b09-b897b6654a81,840.5,812.6666666666666,830.1666666666666,857.1666666666666,706.8333333333334,773.8333333333334,,802.2222222222222
control,5mers_rand_ref_adapter_01,285ef7f2-928d-44fe-8b5e-3404a22bedcc,873.5,859.6666666666666,775.5833333333334,736.8333333333334,901.5,826.1666666666666,765.75,773.4444444444445
control,5mers_rand_ref_adapter_01,2873f54e-3cfc-4d4a-94ff-0293c22e2ab4,927.6666666666666,747.3333333333334,893.25,916.4166666666666,905.9166666666666,739.1666666666666,780.625,627.1666666666666
control,5mers_rand_ref_adapter_01,28907380-4ae5-482d-9786-d57d7334007c,926.3333333333334,677.5,896.8333333333334,882.3055555555555,769.6666666666666,,748.25,860.7666666666667
control,5mers_rand_ref_adapter_01,28a179dd-4fe1-45bf-948c-912652325f94,1127.0833333333333,796.8333333333334,797.6666666666666,898.7666666666667,720.3333333333334,822.9166666666666,774.6666666666666,848.4583333333334
control,5mers_rand_ref_adapter_01,28a49820-fa94-47bc-92d0-8af0ecb33741,947.3333333333334,871.0,733.1666666666666,856.6666666666666,955.75,855.4166666666666,909.2777777777778,1008.9166666666666
control,5mers_rand_ref_adapter_01,28a65e54-f4d6-4757-88df-1fc330efd0aa,932.0,867.0,891.5,867.3333333333334,948.3333333333334,962.8333333333334,933.8333333333334,867.7777777777778
control,5mers_rand_ref_adapter_01,28aa9dbd-1adf-49a6-8baa-861555ec85c6,910.4166666666666,786.8333333333334,811.5,784.5,875.5,732.6666666666666,698.9166666666666,683.2916666666666
control,5mers_rand_ref_adapter_01,28b3475c-1d54-4b2c-951a-a1e4ebddeaca,838.75,585.0,740.3888888888889,802.8333333333334,801.8333333333334,698.6666666666666,585.6666666666666,788.4166666666666
control,5mers_rand_ref_adapter_01,28c4f822-57b8-4bfc-be19-cadd793d5614,797.0,807.6666666666666,645.5,875.2777777777778,701.5,761.25,795.4166666666666,687.1666666666666
control,5mers_rand_ref_adapter_01,28d263d8-3779-4649-b04a-be44be5a4360,882.0,1038.0,827.1666666666666,723.5555555555555,801.1666666666666,831.8333333333334,687.7619047619048,872.0833333333334
control,5mers_rand_ref_adapter_01,28eeb484-3aff-4cc7-baa4-11b9760f9986,954.3416666666668,882.1666666666666,966.6666666666666,807.4090909090909,768.25,817.5833333333334,880.9166666666666,821.1296296296297
control,5mers_rand_ref_adapter_01,290dd2d6-6dfd-4de1-9c5f-13b5894de481,927.2333333333332,892.4166666666666,893.3333333333334,960.6666666666666,876.8333333333334,627.3333333333334,895.0833333333334,884.9166666666666
control,5mers_rand_ref_adapter_01,295f6dcc-dca2-402c-bb8b-364d3d9f6665,910.4166666666666,675.5,784.1666666666666,890.0,814.5,739.3333333333334,893.1111111111111,863.0555555555555
control,5mers_rand_ref_adapter_01,2995c91b-5a33-4d05-9da5-d1f058c1ba69,875.6666666666666,763.6666666666666,665.75,840.0714285714286,749.5,689.0,,767.0
control,5mers_rand_ref_adapter_01,29a5fa1e-57de-4f12-82a2-edc87252e4a6,895.0833333333334,916.8333333333334,815.3333333333334,879.125,676.6666666666666,955.0,731.5,728.6666666666666
control,5mers_rand_ref_adapter_01,29b0c460-9fa5-4240-a1db-a0284f7eeada,905.2222222222222,859.3333333333334,705.8333333333334,852.1111111111111,738.8333333333334,752.1666666666666,781.6111111111111,788.5
control,5mers_rand_ref_adapter_01,29e96cef-f26f-45eb-8d14-1be659017fa4,896.75,799.3333333333334,634.0,839.4444444444445,692.9166666666666,713.5,797.1111111111111,851.2
control,5mers_rand_ref_adapter_01,29fe9e35-0ca9-4733-bb14-8bf2b790692b,867.3333333333334,864.0,648.8333333333334,810.5,619.1666666666666,805.3333333333334,638.2222222222222,982.25
control,5mers_rand_ref_adapter_01,2a00ec7e-4dca-4ca0-91ad-1dce433f9b19,850.3333333333334,768.3333333333334,816.9583333333334,857.0,754.8333333333334,715.9166666666666,775.7333333333333,
control,5mers_rand_ref_adapter_01,2a2fa1aa-e3a9-450b-8988-14cac603001c,873.5,853.6666666666666,905.8333333333334,904.1111111111112,719.6666666666666,839.6666666666666,690.0833333333334,870.8333333333334
control,5mers_rand_ref_adapter_01,2a366254-1881-4154-ba31-08960ec2848b,842.5,957.4166666666666,835.0833333333334,720.5,968.0,829.1666666666666,799.2916666666666,983.75
control,5mers_rand_ref_adapter_01,2a4167cd-cb6b-4d9e-83fd-759df412c57a,851.0,733.1666666666666,682.5,850.2,751.1666666666666,792.1666666666666,799.625,770.0833333333334
control,5mers_rand_ref_adapter_01,2a63e60d-03f9-4ec6-9bce-327a4f4a6310,862.6666666666666,805.1666666666666,904.0,862.9166666666666,722.4166666666666,705.1666666666666,665.8333333333334,861.1666666666666
control,5mers_rand_ref_adapter_01,2a85de2e-fccf-4f8f-866f-07cc9d67d66f,874.0,683.6666666666666,888.6666666666666,,773.0,794.6666666666666,729.8666666666667,819.1666666666666
control,5mers_rand_ref_adapter_01,2aa0c0d7-e5a9-4b0c-9199-0bbbfbfe9775,899.5,879.6666666666666,753.6666666666666,695.5666666666667,864.0833333333334,819.3333333333334,852.6666666666666,852.5
control,5mers_rand_ref_adapter_01,2ab41c5e-0033-4afb-bbbb-2612ec96d44c,950.3333333333334,978.6666666666666,861.1666666666666,812.6,896.25,692.6666666666666,708.5,639.375
control,5mers_rand_ref_adapter_01,2ab55cb7-9923-4ded-9860-a935178e4aaf,866.3333333333334,887.4166666666666,946.5833333333334,802.0416666666666,675.0,926.1666666666666,846.9166666666666,721.6666666666666
control,5mers_rand_ref_adapter_01,2ac4218f-5c62-4667-87e0-e55320c96b29,908.1666666666666,674.8333333333334,907.0,871.0416666666666,706.5833333333334,729.3333333333334,773.2777777777778,857.75
control,5mers_rand_ref_adapter_01,2afbb4d8-fc1c-40cd-bc0c-226d4d099826,937.8333333333334,830.8333333333334,687.1666666666666,864.7777777777778,969.4166666666666,869.5833333333334,770.625,849.9
control,5mers_rand_ref_adapter_01,2afc8928-11c4-49c6-8f6d-aade3575de22,933.3333333333334,860.8333333333334,851.0833333333334,,730.3,796.8333333333334,719.0,754.75
control,5mers_rand_ref_adapter_01,2b0215bc-3589-4594-bbb4-a6d09df9445d,875.5,901.4166666666666,800.6666666666666,760.1666666666666,608.5,945.3333333333334,631.0,773.8666666666667
control,5mers_rand_ref_adapter_01,2b23511a-5a5d-4304-9606-bc7649852000,874.3333333333334,704.1666666666666,769.0,876.3333333333334,782.75,701.3333333333334,755.0555555555555,828.7222222222222
control,5mers_rand_ref_adapter_01,2b444706-98ce-48fa-8ddc-e15ee709ac38,838.9166666666666,865.3333333333334,707.4166666666666,886.5,729.0,760.0833333333334,687.5,861.3333333333334
control,5mers_rand_ref_adapter_01,2b5cd20a-0237-4ca6-acdb-6822d9a6bd43,928.5,797.0833333333334,749.9166666666666,843.6666666666666,901.0,759.6666666666666,835.7619047619048,798.8518518518518
control,5mers_rand_ref_adapter_01,2b7d2e4c-068b-4c6c-840c-67420ac969c9,875.75,664.3333333333334,868.3333333333334,877.1666666666666,812.75,707.8333333333334,752.3333333333334,821.5
control,5mers_rand_ref_adapter_01,2b7d6f98-3681-458e-87f6-33438d425fa7,834.25,779.0,902.25,720.0,889.5,784.8333333333334,805.2777777777778,769.0
control,5mers_rand_ref_adapter_01,2b8442d5-0e7b-41f2-9482-8e47918a70a0,877.6666666666666,799.8333333333334,831.6666666666666,911.9583333333334,736.2407407407408,626.5,736.0952380952381,828.5833333333334
control,5mers_rand_ref_adapter_01,2babc0cc-eee1-4944-98c9-11d381bcc417,902.5833333333334,818.3333333333334,883.9166666666666,893.5833333333334,836.0,779.5,810.5833333333334,893.7777777777778
control,5mers_rand_ref_adapter_01,2bb20186-1fc4-4e49-b0ec-828a747ab431,1057.75,844.6666666666666,931.6666666666666,868.9166666666666,625.0833333333334,772.5,868.6666666666666,805.8333333333334
control,5mers_rand_ref_adapter_01,2bb4540a-3e4c-4920-aa1e-a8d32ca6db34,835.6666666666666,757.8333333333334,861.8333333333334,762.75,674.3333333333334,724.6666666666666,634.3333333333334,609.7222222222222
control,5mers_rand_ref_adapter_01,2bdb9ae0-0d9a-4ed0-ad46-e18a23330e46,881.9166666666666,1104.5,944.0,779.3,920.9166666666666,829.5833333333334,854.7083333333334,750.3333333333334
control,5mers_rand_ref_adapter_01,2bf48c46-ca13-47c7-8dac-b0754c1df84c,,1039.0,845.5,918.5833333333334,904.4166666666666,854.5,981.6666666666666,739.1666666666666
control,5mers_rand_ref_adapter_01,2bf6bd71-ae92-45ab-be9a-571dbe847cec,783.1111111111111,645.9166666666666,969.6666666666666,915.2083333333334,703.3333333333334,743.9166666666666,741.4583333333334,767.7222222222222
control,5mers_rand_ref_adapter_01,2c33ba65-6e9c-4a83-905f-04a3c5e55af1,896.5,827.1666666666666,823.8333333333334,876.9166666666666,737.25,742.75,831.75,828.5833333333334
control,5mers_rand_ref_adapter_01,2c38f3ef-6e28-4c67-a557-e9db4aa8a9a9,869.4166666666666,839.3333333333334,847.0,940.0,639.1666666666666,833.9166666666666,712.6666666666666,917.0833333333334
control,5mers_rand_ref_adapter_01,2c68c4cc-f3d8-44f1-a521-b4a623a39190,808.0833333333334,843.6666666666666,868.5,922.9166666666666,913.0,740.3333333333334,704.0333333333333,756.6666666666666
control,5mers_rand_ref_adapter_01,2c84f361-aecf-4d05-8499-0eec5bf464d8,877.5,1062.6666666666667,847.0,623.1666666666666,984.3333333333334,733.3333333333334,859.1666666666666,718.3333333333334
control,5mers_rand_ref_adapter_01,2c8bdfcf-ce9b-49b6-ac60-30e683e962cc,843.1666666666666,915.1666666666666,787.6666666666666,,820.0,630.1666666666666,713.9166666666666,683.6111111111111
control,5mers_rand_ref_adapter_01,2cabe02f-b839-405e-a180-f22a8b70f24e,900.8333333333334,932.6666666666666,732.4166666666666,878.5,852.6666666666666,782.8333333333334,908.3333333333334,885.8333333333334
control,5mers_rand_ref_adapter_01,2ce19195-920f-40bc-85ec-ab4667b207b7,884.1666666666666,719.3333333333334,860.1666666666666,889.5833333333334,818.5833333333334,861.1666666666666,703.3333333333334,748.3333333333334
control,5mers_rand_ref_adapter_01,2cf3935d-6cbc-4e33-a367-ac3fb1b635d7,1078.6666666666667,960.6666666666666,755.0,867.6111111111111,621.6666666666666,818.1666666666666,629.0833333333334,765.2142857142857
control,5mers_rand_ref_adapter_01,2cf702d5-3071-41ec-9a19-76cfb845c136,846.8333333333334,869.8333333333334,663.3333333333334,787.5277777777778,664.0833333333334,755.6666666666666,679.0,749.5
control,5mers_rand_ref_adapter_01,2cfea95f-b81a-4a06-a626-362acb10d382,1106.2777777777778,815.0,841.3333333333334,757.6458333333334,943.5833333333334,890.3333333333334,821.75,833.3333333333334
control,5mers_rand_ref_adapter_01,2d1d7e81-b037-4416-8f29-f14b70c6e60f,892.8333333333334,877.5833333333334,618.8333333333334,708.9444444444445,816.9166666666666,780.1666666666666,765.9166666666666,708.3888888888889
control,5mers_rand_ref_adapter_01,2d43d314-11e7-40c5-8730-f30c23e6d0ed,990.6666666666666,866.3333333333334,883.6666666666666,,616.6666666666666,894.1666666666666,1003.0,812.8333333333334
control,5mers_rand_ref_adapter_01,2d4bd79a-6997-49b7-b84f-d595432160ea,901.4166666666666,747.6666666666666,840.5,866.8333333333334,681.3333333333334,693.5,740.5,739.0
control,5mers_rand_ref_adapter_01,2d899a97-58cb-49db-839c-0640990f165d,958.5,898.75,800.8333333333334,858.1666666666666,847.3333333333334,651.5833333333334,755.9166666666666,837.0
control,5mers_rand_ref_adapter_01,2dce85f9-25d7-4aa6-8c99-3753ed6f3f15,882.1666666666666,631.1666666666666,922.3333333333334,923.7222222222222,682.6666666666666,896.5,939.0833333333334,828.1666666666666
control,5mers_rand_ref_adapter_01,2dde680d-2ab2-4858-a287-a31b490af07d,893.1666666666666,738.5,886.7916666666666,805.25,838.5833333333334,914.8333333333334,747.9166666666666,847.0833333333334
control,5mers_rand_ref_adapter_01,2de16f48-92be-408e-8d85-cc7f4c9e3664,1114.8333333333333,776.1666666666666,872.1666666666666,829.25,814.5,787.5833333333334,679.5,763.6666666666666
control,5mers_rand_ref_adapter_01,2deb8e17-92a8-4802-8b35-229e9fc09d74,859.8888888888889,877.5,879.3333333333334,905.0833333333334,636.9166666666666,754.6666666666666,811.0555555555555,715.6666666666666
control,5mers_rand_ref_adapter_01,2e13af86-c0cf-486f-9531-d35b233c7eb6,889.0,884.1666666666666,1039.0833333333333,757.4166666666666,889.0,748.3333333333334,894.1666666666666,905.0
control,5mers_rand_ref_adapter_01,2e316534-8fc6-48a9-ac79-92ee8f8a4e13,882.6666666666666,773.6666666666666,884.9444444444445,892.4166666666666,805.5833333333334,771.8333333333334,706.3333333333334,807.8333333333334
control,5mers_rand_ref_adapter_01,2e42c965-a27a-4ee2-a7ce-5b9f9dc7cc51,920.7777777777778,678.3333333333334,850.1666666666666,853.5555555555555,791.4166666666666,745.1666666666666,853.5,862.75
control,5mers_rand_ref_adapter_01,2ea30416-89f3-4cfd-92cf-ec8d24466c3b,858.1666666666666,810.3333333333334,831.5,758.9583333333334,766.3333333333334,826.75,805.0555555555555,851.6666666666666
control,5mers_rand_ref_adapter_01,2eb32a64-5347-4187-a61e-0112a170dd8c,883.1666666666666,883.5,949.5,1016.1666666666666,723.25,902.0833333333334,703.0833333333334,771.1458333333334
control,5mers_rand_ref_adapter_01,2ed0c2df-8bb6-4164-b735-a852db4171bd,987.6111111111112,751.5,865.0833333333334,879.1666666666666,759.6666666666666,774.75,860.0,891.875
control,5mers_rand_ref_adapter_01,2ee23380-f665-487f-96d9-533e6fbd0083,1014.0666666666668,602.3333333333334,626.3333333333334,961.6666666666666,635.0,657.0833333333334,762.3333333333334,704.625
control,5mers_rand_ref_adapter_01,2ef61401-aa08-43d0-b32c-a3d127f26c1e,1113.5,740.6666666666666,622.3333333333334,,905.5,659.5,831.1666666666666,775.5
control,5mers_rand_ref_adapter_01,2f046761-5d34-4e42-a44b-a1e0fa0c1456,762.5,907.1666666666666,872.8333333333334,602.6666666666666,794.4166666666666,703.75,764.5,627.5
control,5mers_rand_ref_adapter_01,2f09ee4b-1c4e-4ff3-bc47-06e6c744d7e0,950.25,686.25,807.1666666666666,777.2777777777778,796.1666666666666,780.0,805.9333333333333,715.5
control,5mers_rand_ref_adapter_01,2f104b1d-3f4b-43e9-9032-4f7eb6c69592,812.7777777777778,807.9166666666666,867.1666666666666,888.5,785.0,754.8333333333334,718.375,703.6666666666666
control,5mers_rand_ref_adapter_01,2f27cfda-dcd9-41ce-80b7-997c3b45ec30,920.0,816.5,848.8333333333334,852.5625,771.0833333333334,730.1666666666666,775.8333333333334,878.0
control,5mers_rand_ref_adapter_01,2f441e9a-70e7-48aa-b944-540559b41486,921.875,799.8333333333334,638.3333333333334,845.6666666666666,893.8333333333334,804.5,640.9166666666666,863.6666666666666
control,5mers_rand_ref_adapter_01,2f46fd1b-4147-4cde-bed3-ac84f659abe7,899.5,913.8333333333334,851.5,860.625,852.0833333333334,999.3333333333334,782.0,800.6666666666666
control,5mers_rand_ref_adapter_01,2f897ae3-6390-4411-ba93-b7e0aeb32df3,877.5,801.9166666666666,824.8333333333334,856.5333333333333,799.0,701.3333333333334,682.4166666666666,847.0
control,5mers_rand_ref_adapter_01,2f9b75df-dc1c-4f2f-99eb-b128486c1d2f,868.0,1089.1666666666667,865.0833333333334,874.6333333333333,757.5,718.0,708.25,766.5
control,5mers_rand_ref_adapter_01,2fe1ac70-c520-4bb5-801f-3b867a31e25f,873.25,743.5,892.5,868.75,713.0,721.6666666666666,823.4,823.8333333333334
control,5mers_rand_ref_adapter_01,2ffa1eef-f05c-4491-9a1a-595e0710a7ff,849.6666666666666,899.1666666666666,661.5,981.0,779.4166666666666,636.8333333333334,609.5,875.2222222222222
control,5mers_rand_ref_adapter_01,2ffba2d8-4236-4320-9b31-afa7f5a0301b,855.3333333333334,639.0,866.5,852.7333333333333,793.0,803.4166666666666,791.5833333333334,806.5
control,5mers_rand_ref_adapter_01,30056179-90c5-4564-89a6-98d51e523c50,799.8333333333334,876.3333333333334,843.0,,923.6666666666666,761.3333333333334,667.3333333333334,647.0666666666667
control,5mers_rand_ref_adapter_01,3012bad3-6f34-4fb4-9237-d170fa7dd459,887.9444444444445,642.8333333333334,776.6666666666666,830.8333333333334,771.8333333333334,743.8333333333334,667.1666666666666,796.5833333333334
control,5mers_rand_ref_adapter_01,301c642d-7724-4b94-80e0-b85155571c59,635.6666666666666,846.1666666666666,784.25,846.1666666666666,807.0,918.8333333333334,766.4166666666666,900.25
control,5mers_rand_ref_adapter_01,301fa516-584f-4b78-b9fe-38aed03c9314,883.9166666666666,935.75,911.8333333333334,803.1666666666666,842.8333333333334,809.0,613.25,795.0
control,5mers_rand_ref_adapter_01,306719f5-db99-40f2-8c0c-25270f614a05,1098.7083333333333,789.8333333333334,597.0,690.8333333333334,868.5,889.4166666666666,738.5,860.3333333333334
control,5mers_rand_ref_adapter_01,306e0c7a-59b3-442d-a840-8eb4ed0150da,888.1666666666666,738.0,876.6666666666666,881.5,817.1666666666666,748.4166666666666,718.8333333333334,821.9166666666666
control,5mers_rand_ref_adapter_01,30991ce3-a2f9-43c4-903f-7594eada1dcb,855.3333333333334,638.0833333333334,812.75,674.0,857.8333333333334,788.4166666666666,769.0,890.6666666666666
control,5mers_rand_ref_adapter_01,309ba1ce-d225-4109-b0bb-11d44e85ad1f,902.4166666666666,939.0,800.9166666666666,660.625,853.4166666666666,669.8333333333334,774.9583333333334,740.3333333333334
control,5mers_rand_ref_adapter_01,30a4e4c4-9e1a-4dc2-8939-6bf5a70bbd14,930.125,670.5833333333334,876.8333333333334,832.9761904761905,853.6666666666666,793.45,696.1666666666666,679.625
control,5mers_rand_ref_adapter_01,30bc4611-a151-4263-99ff-674a95325c85,789.5,819.8333333333334,752.5833333333334,833.1666666666666,834.5,966.4166666666666,776.0,723.4285714285714
control,5mers_rand_ref_adapter_01,30d9288e-58a3-4737-9633-5d6b849cbadf,1083.0,903.6666666666666,640.4166666666666,806.2777777777778,958.5833333333334,621.6666666666666,758.6666666666666,830.8333333333334
control,5mers_rand_ref_adapter_01,30e10b8b-0eb7-4955-b1c4-964affd0a9c2,970.8333333333334,770.5,898.3333333333334,689.0,662.5,642.3333333333334,699.8333333333334,665.1666666666666
control,5mers_rand_ref_adapter_01,30e1d419-c6ac-4a5c-8052-1138962f115f,950.5,917.0,820.1666666666666,887.7222222222222,785.5,784.8333333333334,965.0,624.3611111111111
control,5mers_rand_ref_adapter_01,30eeb226-b598-4345-a9eb-7146dbdf0a7d,861.5833333333334,865.8333333333334,755.5,806.3333333333334,811.1666666666666,815.8333333333334,898.9444444444445,802.452380952381
control,5mers_rand_ref_adapter_01,3149e72d-405e-43e3-9ec9-1ec5dacc0804,1089.4166666666667,828.3333333333334,800.0,831.5833333333334,910.0,799.0,642.5,914.3333333333334
control,5mers_rand_ref_adapter_01,318a8af3-2fd0-4e2d-ac01-98e93f747f58,912.3148148148148,933.0,885.0,845.4761904761905,736.1666666666666,792.1666666666666,748.5833333333334,798.8333333333334
control,5mers_rand_ref_adapter_01,318ba9db-f7ea-4150-ba6a-2a4572837f01,987.7777777777778,896.6666666666666,884.5,835.375,762.6666666666666,722.75,857.2777777777778,610.5
control,5mers_rand_ref_adapter_01,31ea2ba4-47e5-4e5d-ad96-b06d92488458,865.6666666666666,790.0,711.0,839.0,,646.8333333333334,753.75,855.9583333333334
control,5mers_rand_ref_adapter_01,31f25a56-9c4e-4866-9d7b-08d9ed3110f0,867.0833333333334,791.6666666666666,897.1666666666666,871.0,683.6666666666666,809.5,809.25,850.3333333333334
control,5mers_rand_ref_adapter_01,32036246-1549-4529-b1c4-9a4165b671e7,1068.5,1071.3333333333333,698.25,686.6190476190476,818.1666666666666,653.6666666666666,753.0833333333334,707.5
control,5mers_rand_ref_adapter_01,322438ec-3d61-46a7-83a0-fb0ea4b72fbf,902.6666666666666,791.5,799.0833333333334,859.2222222222222,766.5833333333334,673.8333333333334,791.0,699.25
control,5mers_rand_ref_adapter_01,323a71b1-e423-4dc3-aaad-df6256de8f6e,982.8333333333334,888.6666666666666,772.25,849.2222222222222,904.6666666666666,909.3333333333334,845.0,874.9166666666666
control,5mers_rand_ref_adapter_01,3277d155-e060-4d92-8d08-eb4a3e268a78,745.0,839.75,754.6666666666666,979.7333333333332,775.0,670.8333333333334,732.8333333333334,860.5555555555555
control,5mers_rand_ref_adapter_01,328abf69-2ce5-4502-bc04-0775a96f9134,801.8333333333334,634.6666666666666,670.75,801.0,635.4166666666666,687.4166666666666,,791.2222222222222
control,5mers_rand_ref_adapter_01,32cd06c6-e96e-4974-b811-1f0fdc78c635,864.5,733.3333333333334,644.1666666666666,863.4166666666666,765.4166666666666,751.0,,841.375
control,5mers_rand_ref_adapter_01,32ef3a5e-181d-4ece-a225-19f9f4fce36a,986.9166666666666,1030.8333333333333,877.6666666666666,853.8333333333334,691.6666666666666,662.6666666666666,990.2777777777778,779.3571428571429
control,5mers_rand_ref_adapter_01,32f587f5-e920-4a12-ad7d-3e600f2fdb65,870.9166666666666,655.8333333333334,897.3333333333334,859.5,771.1666666666666,718.5,745.3333333333334,
control,5mers_rand_ref_adapter_01,33034999-5363-499f-bdf8-ca553cce779a,1105.5,915.5,794.1666666666666,761.2083333333334,966.6666666666666,743.25,651.9166666666666,986.6111111111112
control,5mers_rand_ref_adapter_01,3305593d-2ffb-4529-b93e-9b9faca74257,802.9166666666666,,843.1666666666666,849.6666666666666,829.4166666666666,739.3333333333334,768.8333333333334,577.3333333333334
control,5mers_rand_ref_adapter_01,3313fd95-3ea8-4112-9be8-a3dc0b1b5a0c,900.8333333333334,943.5,828.5833333333334,728.6111111111111,879.1666666666666,1017.1666666666666,717.9166666666666,720.2
control,5mers_rand_ref_adapter_01,333669dc-6760-466b-b4ed-ea7b2e944e1f,909.9583333333334,907.8333333333334,746.1666666666666,778.5,982.5,709.6666666666666,811.0,751.8666666666667
control,5mers_rand_ref_adapter_01,33376d2d-c80d-45be-84b5-6f1ef7138639,886.8333333333334,782.1666666666666,821.3333333333334,875.9583333333334,785.5,766.5833333333334,957.1666666666666,894.6666666666666
control,5mers_rand_ref_adapter_01,33475e2b-6678-4f31-a5b7-5ee7e7f4a8f0,885.3333333333334,967.5833333333334,877.25,801.8888888888889,864.3333333333334,869.5,907.4444444444443,782.5
control,5mers_rand_ref_adapter_01,3353baea-2e04-478e-be35-a6f1826bec5e,869.0833333333334,841.25,,786.0833333333334,942.0,794.5,705.5,710.5
control,5mers_rand_ref_adapter_01,3356d364-f9f3-4549-84c9-f980c62c1d88,779.0833333333334,804.1666666666666,905.8333333333334,634.1666666666666,778.5,711.4166666666666,779.5,785.8333333333334
control,5mers_rand_ref_adapter_01,33682714-0773-4703-902c-2367555b2522,912.6666666666666,844.8333333333334,837.8333333333334,893.0,863.0833333333334,922.3333333333334,836.0555555555555,848.0
control,5mers_rand_ref_adapter_01,336bb2ee-428d-428b-b5e8-e67d2a121e80,861.8333333333334,749.8333333333334,791.5833333333334,911.0555555555557,763.4166666666666,837.8333333333334,874.9166666666666,865.75
control,5mers_rand_ref_adapter_01,3379b1ce-36d3-4e7b-b04a-ad6c7009e4c8,874.6666666666666,811.1666666666666,613.5,802.9583333333334,844.0,887.5,797.0,628.9722222222222
control,5mers_rand_ref_adapter_01,3398d371-0fce-4f44-a008-11c0637296da,854.75,856.5,921.0,839.0,788.8333333333334,798.6666666666666,775.7777777777778,766.8958333333334
control,5mers_rand_ref_adapter_01,33b0d645-4105-454b-a91f-33b3f0d13bdd,895.9166666666666,887.5,880.0,857.0277777777778,865.0,964.1666666666666,809.9166666666666,820.25
control,5mers_rand_ref_adapter_01,33b30201-9b3b-4045-9aec-17faf4fd6449,862.0555555555555,899.6666666666666,757.6666666666666,684.8333333333334,638.6666666666666,799.0,622.1666666666666,684.5833333333334
control,5mers_rand_ref_adapter_01,33d3d708-53eb-48e1-9115-5ccf73db8187,771.4166666666666,658.6666666666666,959.0,613.5833333333334,699.3333333333334,791.25,596.6666666666666,742.5
control,5mers_rand_ref_adapter_01,33e10f4f-a8c6-4a3a-bfb1-863973ce6a2c,887.8333333333334,960.3333333333334,850.5,828.3333333333334,921.0,721.1666666666666,679.75,731.9444444444445
control,5mers_rand_ref_adapter_01,34218cf4-f433-473d-a0b5-e6295956041c,891.5833333333334,880.0,817.1666666666666,847.9,876.4166666666666,856.6666666666666,798.6666666666666,717.9166666666666
control,5mers_rand_ref_adapter_01,3423408e-1d08-44d4-8316-38be5b181054,969.5833333333334,835.1666666666666,807.5,933.8333333333334,838.8333333333334,781.0,662.3333333333334,750.2222222222222
control,5mers_rand_ref_adapter_01,342de5e9-723f-43b7-a5d9-b0da4dc3d96a,957.6111111111112,872.3333333333334,,,823.1666666666666,917.3333333333334,665.0,866.6666666666666
control,5mers_rand_ref_adapter_01,34402e2a-8789-451d-9474-36eec4121648,774.5,730.8888888888889,650.75,867.3333333333334,700.0,684.0,715.25,719.25
control,5mers_rand_ref_adapter_01,3521a9bf-74fa-408b-bfb5-be3850c6d3e2,869.3333333333334,1105.0,1089.1666666666667,801.1666666666666,870.5,723.3333333333334,891.2083333333334,771.7777777777778
